ID,MONTHS_BALANCE,STATUS
5000103,-1,C
5000103,-2,C
5000103,-3,X
5000103,-4,5
5000103,-5,X
5000103,-6,C
5000103,-7,C
5000103,-8,X
5000103,-9,C
5000103,-10,0
5000103,-11,4
5000103,-12,X
5000103,-13,X
5000103,-14,X
5000103,-15,0
5000103,-16,C
5000103,-17,C
5000103,-18,X
5000103,-19,C
5000103,-20,C
5000104,0,C
5000104,-1,C
5000104,-2,X
5000104,-3,C
5000104,-4,X
5000104,-5,C
5000104,-6,X
5000104,-7,X
5000104,-8,C
5000104,-9,X
5000104,-10,X
5000104,-11,X
5000104,-12,C
5000104,-13,X
5000104,-14,C
5000104,-15,C
5000104,-16,C
5000104,-17,X
5000104,-18,C
5000104,-19,X
5000105,0,X
5000105,-1,X
5000105,-2,C
5000105,-3,C
5000105,-4,C
5000105,-5,X
5000105,-6,C
5000105,-7,C
5000105,-8,X
5000105,-9,C
5000106,0,X
5000106,-1,X
5000106,-2,X
5000106,-3,X
5000106,-4,X
5000106,-5,X
5000106,-6,C
5000106,-7,X
5000106,-8,C
5000106,-9,C
5000106,-10,X
5000106,-11,X
5000107,0,0
5000107,-1,X
5000107,-2,X
5000107,-3,C
5000107,-4,X
5000107,-5,X
5000107,-6,C
5000107,-7,C
5000107,-8,C
5000107,-9,C
5000107,-10,C
5000107,-11,X
5000107,-12,X
5000107,-13,X
5000107,-14,X
5000107,-15,X
5000107,-16,C
5000107,-17,X
5000107,-18,X
5000107,-19,C
5000108,0,4
5000108,-1,X
5000108,-2,3
5000108,-3,C
5000108,-4,C
5000108,-5,X
5000108,-6,X
5000108,-7,X
5000108,-8,C
5000108,-9,X
5000109,0,X
5000109,-1,C
5000109,-2,X
5000109,-3,C
5000109,-4,4
5000109,-5,X
5000109,-6,X
5000110,0,C
5000110,-1,X
5000110,-2,0
5000110,-3,1
5000110,-4,X
5000110,-5,X
5000110,-6,0
5000110,-7,X
5000110,-8,X
5000110,-9,C
5000110,-10,X
5000110,-11,X
5000110,-12,0
5000110,-13,X
5000111,0,4
5000111,-1,0
5000111,-2,X
5000111,-3,C
5000111,-4,3
5000111,-5,X
5000111,-6,X
5000111,-7,X
5000111,-8,X
5000111,-9,C
5000111,-10,X
5000111,-11,X
5000111,-12,X
5000111,-13,0
5000111,-14,X
5000112,0,C
5000112,-1,C
5000112,-2,X
5000112,-3,X
5000112,-4,X
5000112,-5,X
5000112,-6,X
5000112,-7,C
5000112,-8,C
5000112,-9,C
5000112,-10,X
5000112,-11,X
5000112,-12,X
5000112,-13,C
5000112,-14,X
5000112,-15,X
5000112,-16,0
5000112,-17,1
5000112,-18,5
5000112,-19,X
5000112,-20,4
5000112,-21,1
5000113,0,X
5000113,-1,C
5000113,-2,C
5000113,-3,X
5000113,-4,C
5000113,-5,C
5000113,-6,X
5000113,-7,X
5000113,-8,X
5000113,-9,X
5000113,-10,0
5000113,-11,X
5000113,-12,X
5000113,-13,C
5000113,-14,X
5000113,-15,C
5000113,-16,X
5000113,-17,X
5000113,-18,X
5000113,-19,C
5000113,-20,C
5000113,-21,C
5000114,0,X
5000114,-1,C
5000114,-2,X
5000114,-3,C
5000114,-4,C
5000114,-5,C
5000114,-6,X
5000114,-7,X
5000114,-8,C
5000114,-9,C
5000114,-10,X
5000114,-11,X
5000114,-12,C
5000114,-13,C
5000114,-14,C
5000114,-15,C
5000114,-16,X
5000114,-17,C
5000114,-18,C
5000114,-19,C
5000114,-20,X
5000115,0,X
5000115,-1,0
5000115,-2,X
5000115,-3,X
5000115,-4,C
5000115,-5,C
5000115,-6,C
5000115,-7,X
5000115,-8,X
5000115,-9,C
5000115,-10,X
5000115,-11,X
5000115,-12,X
5000115,-13,X
5000115,-14,X
5000115,-15,C
5000115,-16,X
5000115,-17,1
5000116,0,X
5000116,-1,1
5000116,-2,X
5000116,-3,1
5000116,-4,X
5000116,-5,C
5000116,-6,C
5000116,-7,X
5000116,-8,X
5000116,-9,X
5000116,-10,X
5000117,0,C
5000117,-1,C
5000117,-2,X
5000117,-3,X
5000117,-4,C
5000117,-5,C
5000117,-6,C
5000117,-7,C
5000118,0,X
5000118,-1,C
5000118,-2,X
5000118,-3,X
5000118,-4,C
5000118,-5,X
5000118,-6,C
5000118,-7,1
5000118,-8,X
5000118,-9,C
5000118,-10,X
5000118,-11,X
5000118,-12,C
5000118,-13,C
5000118,-14,C
5000118,-15,X
5000118,-16,C
5000119,0,C
5000119,-1,C
5000119,-2,0
5000119,-3,C
5000119,-4,X
5000119,-5,C
5000119,-6,C
5000119,-7,C
5000119,-8,C
5000119,-9,X
5000119,-10,C
5000119,-11,X
5000120,0,X
5000120,-1,X
5000120,-2,C
5000120,-3,X
5000120,-4,C
5000120,-5,X
5000120,-6,0
5000120,-7,C
5000120,-8,X
5000120,-9,X
5000120,-10,C
5000121,0,X
5000121,-1,X
5000121,-2,C
5000121,-3,C
5000121,-4,X
5000121,-5,C
5000121,-6,X
5000121,-7,0
5000121,-8,X
5000121,-9,X
5000121,-10,X
5000121,-11,X
5000122,0,C
5000122,-1,C
5000122,-2,C
5000122,-3,C
5000122,-4,C
5000122,-5,0
5000122,-6,C
5000122,-7,1
5000122,-8,X
5000122,-9,C
5000122,-10,X
5000122,-11,X
5000122,-12,X
5000122,-13,X
5000122,-14,C
5000122,-15,X
5000122,-16,C
5000122,-17,X
5000122,-18,0
5000122,-19,C
5000122,-20,X
5000123,0,X
5000123,-1,C
5000123,-2,C
5000123,-3,X
5000123,-4,C
5000123,-5,X
5000123,-6,X
5000123,-7,X
5000123,-8,C
5000123,-9,X
5000123,-10,X
5000123,-11,C
5000123,-12,C
5000123,-13,X
5000123,-14,X
5000124,0,X
5000124,-1,X
5000124,-2,X
5000124,-3,C
5000124,-4,X
5000124,-5,X
5000124,-6,X
5000124,-7,X
5000124,-8,C
5000124,-9,X
5000124,-10,C
5000124,-11,C
5000124,-12,C
5000124,-13,C
5000124,-14,C
5000124,-15,X
5000124,-16,X
5000124,-17,C
5000124,-18,C
5000124,-19,C
5000124,-20,C
5000124,-21,X
5000125,0,C
5000125,-1,X
5000125,-2,C
5000125,-3,C
5000125,-4,C
5000125,-5,C
5000125,-6,C
5000125,-7,X
5000125,-8,X
5000125,-9,C
5000125,-10,4
5000125,-11,C
5000125,-12,C
5000125,-13,C
5000125,-14,C
5000125,-15,X
5000125,-16,C
5000125,-17,C
5000125,-18,C
5000125,-19,C
5000125,-20,C
5000125,-21,C
5000126,0,C
5000126,-1,X
5000126,-2,C
5000126,-3,C
5000126,-4,X
5000126,-5,C
5000126,-6,X
5000126,-7,X
5000126,-8,X
5000126,-9,C
5000126,-10,X
5000126,-11,0
5000126,-12,C
5000126,-13,C
5000126,-14,X
5000126,-15,X
5000126,-16,C
5000126,-17,C
5000126,-18,X
5000126,-19,C
5000126,-20,C
5000126,-21,C
5000126,-22,X
5000126,-23,C
5000127,0,X
5000127,-1,C
5000127,-2,C
5000127,-3,X
5000127,-4,C
5000127,-5,C
5000127,-6,X
5000127,-7,X
5000127,-8,X
5000127,-9,C
5000127,-10,X
5000127,-11,C
5000127,-12,C
5000127,-13,C
5000127,-14,X
5000127,-15,X
5000127,-16,X
5000127,-17,X
5000127,-18,X
5000127,-19,X
5000127,-20,C
5000128,0,X
5000128,-1,C
5000128,-2,X
5000128,-3,C
5000128,-4,X
5000128,-5,X
5000129,0,C
5000129,-1,X
5000129,-2,X
5000129,-3,X
5000129,-4,X
5000129,-5,X
5000129,-6,2
5000129,-7,X
5000129,-8,C
5000130,0,C
5000130,-1,X
5000130,-2,X
5000130,-3,C
5000130,-4,C
5000130,-5,X
5000130,-6,C
5000130,-7,X
5000130,-8,C
5000130,-9,X
5000130,-10,C
5000131,0,X
5000131,-1,X
5000131,-2,X
5000131,-3,X
5000131,-4,C
5000131,-5,X
5000131,-6,3
5000131,-7,C
5000131,-8,X
5000131,-9,X
5000131,-10,C
5000131,-11,X
5000131,-12,X
5000131,-13,X
5000131,-14,X
5000131,-15,X
5000131,-16,C
5000131,-17,C
5000131,-18,X
5000131,-19,X
5000131,-20,X
5000132,0,C
5000132,-1,C
5000132,-2,C
5000132,-3,0
5000132,-4,X
5000132,-5,X
5000132,-6,X
5000132,-7,X
5000132,-8,0
5000132,-9,C
5000132,-10,C
5000132,-11,C
5000132,-12,C
5000132,-13,X
5000132,-14,C
5000132,-15,X
5000132,-16,C
5000133,0,X
5000133,-1,X
5000133,-2,X
5000133,-3,X
5000133,-4,C
5000133,-5,X
5000133,-6,C
5000133,-7,0
5000133,-8,X
5000134,0,X
5000134,-1,C
5000134,-2,C
5000134,-3,X
5000134,-4,X
5000134,-5,C
5000134,-6,0
5000134,-7,C
5000134,-8,X
5000134,-9,C
5000134,-10,0
5000134,-11,X
5000134,-12,X
5000134,-13,C
5000134,-14,C
5000135,0,X
5000135,-1,C
5000135,-2,X
5000135,-3,C
5000135,-4,1
5000135,-5,X
5000135,-6,3
5000135,-7,X
5000135,-8,X
5000135,-9,X
5000135,-10,C
5000135,-11,X
5000135,-12,C
5000135,-13,C
5000135,-14,3
5000136,0,C
5000136,-1,X
5000136,-2,0
5000136,-3,X
5000136,-4,C
5000136,-5,C
5000136,-6,X
5000136,-7,X
5000136,-8,0
5000136,-9,C
5000136,-10,X
5000136,-11,0
5000136,-12,3
5000136,-13,1
5000136,-14,X
5000136,-15,X
5000136,-16,0
5000136,-17,4
5000137,0,C
5000137,-1,C
5000137,-2,X
5000137,-3,C
5000137,-4,1
5000137,-5,X
5000138,0,X
5000138,-1,C
5000138,-2,X
5000138,-3,2
5000138,-4,X
5000138,-5,X
5000138,-6,C
5000138,-7,C
5000138,-8,X
5000138,-9,X
5000138,-10,1
5000138,-11,C
5000138,-12,X
5000138,-13,0
5000138,-14,X
5000138,-15,4
5000139,0,C
5000139,-1,X
5000139,-2,X
5000139,-3,0
5000139,-4,X
5000139,-5,X
5000139,-6,C
5000139,-7,X
5000139,-8,C
5000139,-9,C
5000139,-10,C
5000139,-11,X
5000139,-12,C
5000139,-13,X
5000139,-14,X
5000139,-15,C
5000139,-16,X
5000139,-17,X
5000139,-18,C
5000139,-19,C
5000139,-20,X
5000139,-21,X
5000139,-22,C
5000139,-23,C
5000140,0,X
5000140,-1,C
5000140,-2,C
5000140,-3,C
5000140,-4,X
5000140,-5,C
5000140,-6,X
5000140,-7,4
5000140,-8,C
5000140,-9,X
5000140,-10,X
5000140,-11,C
5000140,-12,C
5000140,-13,X
5000140,-14,X
5000140,-15,X
5000140,-16,X
5000140,-17,C
5000140,-18,X
5000140,-19,X
5000140,-20,C
5000140,-21,1
5000140,-22,C
5000140,-23,X
5000141,0,0
5000141,-1,X
5000141,-2,X
5000141,-3,C
5000141,-4,X
5000141,-5,0
5000141,-6,X
5000141,-7,C
5000142,0,C
5000142,-1,C
5000142,-2,C
5000142,-3,C
5000142,-4,C
5000142,-5,C
5000143,0,C
5000143,-1,X
5000143,-2,X
5000143,-3,X
5000143,-4,X
5000143,-5,X
5000143,-6,C
5000143,-7,C
5000143,-8,4
5000143,-9,C
5000144,0,C
5000144,-1,C
5000144,-2,X
5000144,-3,C
5000144,-4,C
5000144,-5,X
5000144,-6,X
5000144,-7,X
5000144,-8,X
5000144,-9,X
5000144,-10,C
5000144,-11,X
5000144,-12,0
5000144,-13,X
5000144,-14,X
5000145,0,0
5000145,-1,C
5000145,-2,X
5000145,-3,X
5000145,-4,X
5000145,-5,X
5000145,-6,X
5000145,-7,2
5000145,-8,2
5000145,-9,C
5000145,-10,2
5000145,-11,X
5000145,-12,X
5000146,0,C
5000146,-1,C
5000146,-2,X
5000146,-3,X
5000146,-4,C
5000146,-5,X
5000146,-6,X
5000146,-7,X
5000146,-8,X
5000146,-9,X
5000146,-10,X
5000146,-11,C
5000146,-12,X
5000146,-13,C
5000146,-14,X
5000146,-15,X
5000146,-16,X
5000146,-17,X
5000146,-18,C
5000146,-19,C
5000147,0,X
5000147,-1,C
5000147,-2,X
5000147,-3,X
5000147,-4,X
5000147,-5,X
5000147,-6,C
5000147,-7,X
5000147,-8,X
5000147,-9,C
5000147,-10,X
5000147,-11,C
5000147,-12,X
5000148,0,X
5000148,-1,X
5000148,-2,X
5000148,-3,X
5000148,-4,C
5000148,-5,0
5000148,-6,C
5000148,-7,X
5000148,-8,X
5000148,-9,X
5000149,0,C
5000149,-1,C
5000149,-2,C
5000149,-3,X
5000149,-4,X
5000149,-5,C
5000149,-6,C
5000149,-7,X
5000149,-8,C
5000149,-9,X
5000149,-10,X
5000149,-11,C
5000149,-12,C
5000149,-13,X
5000149,-14,X
5000149,-15,X
5000149,-16,X
5000149,-17,X
5000149,-18,X
5000149,-19,C
5000150,0,X
5000150,-1,X
5000150,-2,X
5000150,-3,C
5000150,-4,X
5000150,-5,X
5000150,-6,X
5000150,-7,X
5000150,-8,C
5000150,-9,X
5000150,-10,X
5000150,-11,X
5000150,-12,X
5000150,-13,X
5000150,-14,X
5000151,0,C
5000151,-1,X
5000151,-2,X
5000151,-3,X
5000151,-4,X
5000151,-5,C
5000151,-6,X
5000151,-7,C
5000151,-8,2
5000152,0,C
5000152,-1,C
5000152,-2,C
5000152,-3,C
5000152,-4,X
5000152,-5,C
5000152,-6,C
5000153,0,X
5000153,-1,X
5000153,-2,X
5000153,-3,0
5000153,-4,X
5000153,-5,X
5000153,-6,C
5000153,-7,C
5000153,-8,X
5000153,-9,X
5000153,-10,X
5000153,-11,C
5000153,-12,X
5000153,-13,C
5000153,-14,X
5000153,-15,X
5000153,-16,C
5000153,-17,C
5000153,-18,X
5000153,-19,1
5000153,-20,1
5000153,-21,C
5000154,0,X
5000154,-1,C
5000154,-2,C
5000154,-3,C
5000154,-4,C
5000154,-5,C
5000154,-6,X
5000154,-7,C
5000154,-8,C
5000154,-9,X
5000154,-10,X
5000154,-11,C
5000154,-12,X
5000154,-13,C
5000154,-14,X
5000154,-15,X
5000155,0,X
5000155,-1,X
5000155,-2,C
5000155,-3,C
5000155,-4,X
5000155,-5,X
5000155,-6,C
5000155,-7,X
5000155,-8,X
5000155,-9,C
5000155,-10,X
5000155,-11,C
5000155,-12,C
5000155,-13,X
5000155,-14,X
5000155,-15,X
5000155,-16,C
5000156,0,X
5000156,-1,X
5000156,-2,X
5000156,-3,X
5000156,-4,C
5000156,-5,C
5000156,-6,0
5000156,-7,X
5000156,-8,C
5000156,-9,X
5000157,0,X
5000157,-1,C
5000157,-2,X
5000157,-3,X
5000157,-4,X
5000157,-5,X
5000157,-6,X
5000158,0,X
5000158,-1,C
5000158,-2,0
5000158,-3,0
5000158,-4,C
5000158,-5,X
5000158,-6,3
5000158,-7,X
5000158,-8,X
5000158,-9,X
5000158,-10,X
5000158,-11,C
5000158,-12,C
5000158,-13,2
5000158,-14,X
5000158,-15,X
5000159,0,X
5000159,-1,C
5000159,-2,X
5000159,-3,C
5000159,-4,X
5000159,-5,X
5000159,-6,C
5000160,0,C
5000160,-1,X
5000160,-2,C
5000160,-3,X
5000160,-4,C
5000160,-5,C
5000160,-6,X
5000160,-7,C
5000160,-8,C
5000160,-9,X
5000160,-10,C
5000160,-11,X
5000160,-12,X
5000160,-13,X
5000160,-14,C
5000160,-15,X
5000160,-16,X
5000160,-17,C
5000160,-18,X
5000160,-19,C
5000161,0,C
5000161,-1,C
5000161,-2,C
5000161,-3,X
5000161,-4,2
5000161,-5,X
5000161,-6,C
5000161,-7,X
5000161,-8,X
5000161,-9,C
5000161,-10,X
5000161,-11,X
5000161,-12,X
5000162,0,X
5000162,-1,X
5000162,-2,X
5000162,-3,X
5000162,-4,C
5000162,-5,X
5000162,-6,C
5000162,-7,C
5000162,-8,X
5000162,-9,C
5000162,-10,0
5000162,-11,X
5000162,-12,C
5000162,-13,X
5000162,-14,X
5000162,-15,C
5000162,-16,X
5000162,-17,C
5000162,-18,X
5000162,-19,C
5000162,-20,C
5000162,-21,0
5000162,-22,C
5000162,-23,X
5000163,0,X
5000163,-1,C
5000163,-2,X
5000163,-3,C
5000163,-4,C
5000163,-5,X
5000163,-6,X
5000163,-7,X
5000163,-8,1
5000163,-9,X
5000163,-10,3
5000163,-11,C
5000163,-12,X
5000163,-13,C
5000164,0,C
5000164,-1,X
5000164,-2,C
5000164,-3,X
5000164,-4,C
5000164,-5,C
5000164,-6,C
5000164,-7,X
5000164,-8,X
5000164,-9,X
5000164,-10,X
5000164,-11,C
5000164,-12,X
5000165,0,C
5000165,-1,X
5000165,-2,X
5000165,-3,X
5000165,-4,X
5000165,-5,X
5000165,-6,X
5000165,-7,C
5000165,-8,C
5000165,-9,X
5000165,-10,C
5000166,0,X
5000166,-1,X
5000166,-2,X
5000166,-3,C
5000166,-4,C
5000166,-5,C
5000166,-6,C
5000166,-7,X
5000166,-8,C
5000166,-9,X
5000166,-10,X
5000166,-11,X
5000166,-12,X
5000166,-13,X
5000167,0,X
5000167,-1,X
5000167,-2,C
5000167,-3,X
5000167,-4,0
5000167,-5,C
5000167,-6,X
5000167,-7,X
5000167,-8,X
5000167,-9,X
5000167,-10,X
5000167,-11,X
5000168,0,X
5000168,-1,2
5000168,-2,X
5000168,-3,C
5000168,-4,C
5000168,-5,C
5000168,-6,C
5000168,-7,X
5000168,-8,X
5000168,-9,C
5000168,-10,X
5000168,-11,X
5000168,-12,X
5000168,-13,C
5000168,-14,X
5000168,-15,X
5000168,-16,C
5000168,-17,C
5000168,-18,C
5000168,-19,X
5000169,0,X
5000169,-1,X
5000169,-2,X
5000169,-3,C
5000169,-4,C
5000169,-5,X
5000169,-6,X
5000169,-7,X
5000169,-8,X
5000169,-9,X
5000169,-10,C
5000169,-11,X
5000169,-12,X
5000169,-13,C
5000169,-14,X
5000169,-15,X
5000170,0,4
5000170,-1,X
5000170,-2,C
5000170,-3,X
5000170,-4,C
5000170,-5,X
5000170,-6,X
5000170,-7,X
5000170,-8,X
5000170,-9,X
5000170,-10,C
5000170,-11,X
5000170,-12,C
5000170,-13,X
5000170,-14,X
5000170,-15,C
5000170,-16,X
5000171,0,X
5000171,-1,X
5000171,-2,X
5000171,-3,2
5000171,-4,X
5000171,-5,C
5000171,-6,C
5000171,-7,X
5000171,-8,X
5000171,-9,X
5000171,-10,X
5000171,-11,C
5000171,-12,X
5000171,-13,2
5000171,-14,C
5000171,-15,0
5000171,-16,X
5000171,-17,C
5000172,0,0
5000172,-1,C
5000172,-2,C
5000172,-3,C
5000172,-4,C
5000172,-5,X
5000172,-6,0
5000172,-7,X
5000172,-8,C
5000172,-9,X
5000172,-10,C
5000172,-11,X
5000172,-12,X
5000172,-13,C
5000172,-14,X
5000172,-15,2
5000172,-16,X
5000172,-17,X
5000172,-18,X
5000172,-19,X
5000172,-20,X
5000173,0,C
5000173,-1,C
5000173,-2,C
5000173,-3,X
5000173,-4,C
5000173,-5,5
5000173,-6,C
5000174,0,X
5000174,-1,C
5000174,-2,X
5000174,-3,X
5000174,-4,X
5000174,-5,C
5000174,-6,X
5000174,-7,C
5000174,-8,X
5000175,0,X
5000175,-1,X
5000175,-2,X
5000175,-3,X
5000175,-4,X
5000175,-5,X
5000175,-6,C
5000175,-7,X
5000175,-8,C
5000175,-9,C
5000175,-10,X
5000175,-11,X
5000176,0,C
5000176,-1,C
5000176,-2,X
5000176,-3,C
5000176,-4,C
5000176,-5,0
5000176,-6,X
5000176,-7,X
5000176,-8,X
5000176,-9,C
5000176,-10,C
5000176,-11,X
5000176,-12,X
5000176,-13,X
5000177,0,X
5000177,-1,C
5000177,-2,C
5000177,-3,1
5000177,-4,X
5000177,-5,X
5000177,-6,X
5000177,-7,1
5000177,-8,X
5000178,0,C
5000178,-1,X
5000178,-2,X
5000178,-3,C
5000178,-4,C
5000178,-5,X
5000178,-6,C
5000178,-7,X
5000178,-8,X
5000178,-9,C
5000178,-10,X
5000179,0,X
5000179,-1,X
5000179,-2,X
5000179,-3,X
5000179,-4,C
5000179,-5,X
5000179,-6,0
5000179,-7,C
5000179,-8,C
5000179,-9,X
5000179,-10,C
5000179,-11,X
5000179,-12,X
5000180,0,C
5000180,-1,X
5000180,-2,C
5000180,-3,X
5000180,-4,C
5000180,-5,C
5000181,0,X
5000181,-1,C
5000181,-2,X
5000181,-3,C
5000181,-4,C
5000181,-5,C
5000182,0,X
5000182,-1,X
5000182,-2,C
5000182,-3,C
5000182,-4,C
5000182,-5,C
5000182,-6,C
5000182,-7,X
5000182,-8,C
5000182,-9,X
5000182,-10,X
5000182,-11,X
5000182,-12,C
5000182,-13,C
5000182,-14,X
5000182,-15,C
5000182,-16,X
5000182,-17,C
5000182,-18,X
5000182,-19,X
5000182,-20,X
5000182,-21,X
5000182,-22,X
5000183,0,C
5000183,-1,X
5000183,-2,X
5000183,-3,C
5000183,-4,X
5000183,-5,C
5000183,-6,C
5000183,-7,X
5000183,-8,C
5000183,-9,X
5000183,-10,X
5000184,0,0
5000184,-1,C
5000184,-2,1
5000184,-3,X
5000184,-4,X
5000184,-5,C
5000184,-6,0
5000184,-7,X
5000184,-8,X
5000185,0,C
5000185,-1,4
5000185,-2,C
5000185,-3,X
5000185,-4,C
5000185,-5,2
5000185,-6,X
5000185,-7,X
5000185,-8,2
5000185,-9,C
5000185,-10,0
5000185,-11,X
5000185,-12,0
5000185,-13,X
5000185,-14,X
5000185,-15,0
5000185,-16,X
5000186,0,X
5000186,-1,C
5000186,-2,C
5000186,-3,X
5000186,-4,C
5000186,-5,X
5000186,-6,1
5000186,-7,X
5000186,-8,X
5000186,-9,X
5000186,-10,C
5000187,0,C
5000187,-1,C
5000187,-2,X
5000187,-3,X
5000187,-4,C
5000187,-5,X
5000187,-6,X
5000187,-7,C
5000188,0,0
5000188,-1,3
5000188,-2,1
5000188,-3,X
5000188,-4,X
5000188,-5,X
5000188,-6,X
5000188,-7,X
5000188,-8,1
5000188,-9,0
5000188,-10,C
5000188,-11,X
5000188,-12,1
5000189,0,X
5000189,-1,X
5000189,-2,C
5000189,-3,C
5000189,-4,X
5000189,-5,C
5000189,-6,X
5000189,-7,C
5000189,-8,C
5000189,-9,X
5000189,-10,C
5000189,-11,C
5000189,-12,C
5000189,-13,C
5000189,-14,X
5000189,-15,C
5000189,-16,X
5000189,-17,X
5000189,-18,X
5000189,-19,C
5000189,-20,C
5000189,-21,X
5000189,-22,C
5000190,0,C
5000190,-1,X
5000190,-2,X
5000190,-3,C
5000190,-4,C
5000190,-5,X
5000190,-6,X
5000190,-7,X
5000190,-8,X
5000190,-9,X
5000190,-10,0
5000191,0,C
5000191,-1,C
5000191,-2,C
5000191,-3,C
5000191,-4,X
5000191,-5,0
5000191,-6,C
5000191,-7,X
5000191,-8,C
5000191,-9,X
5000191,-10,C
5000191,-11,X
5000191,-12,C
5000191,-13,X
5000191,-14,X
5000191,-15,C
5000191,-16,C
5000191,-17,X
5000191,-18,C
5000191,-19,X
5000191,-20,X
5000191,-21,X
5000191,-22,C
5000192,0,X
5000192,-1,C
5000192,-2,X
5000192,-3,X
5000192,-4,C
5000192,-5,X
5000192,-6,0
5000192,-7,X
5000192,-8,4
5000192,-9,C
5000192,-10,C
5000192,-11,C
5000193,0,X
5000193,-1,C
5000193,-2,C
5000193,-3,C
5000193,-4,C
5000193,-5,X
5000193,-6,C
5000193,-7,C
5000193,-8,X
5000193,-9,1
5000193,-10,C
5000193,-11,X
5000193,-12,X
5000194,0,X
5000194,-1,0
5000194,-2,X
5000194,-3,X
5000194,-4,X
5000194,-5,C
5000194,-6,C
5000194,-7,X
5000194,-8,X
5000194,-9,X
5000194,-10,X
5000194,-11,X
5000194,-12,C
5000194,-13,X
5000195,0,0
5000195,-1,C
5000195,-2,X
5000195,-3,C
5000195,-4,C
5000195,-5,C
5000195,-6,X
5000195,-7,X
5000195,-8,C
5000195,-9,X
5000195,-10,X
5000195,-11,C
5000195,-12,C
5000195,-13,C
5000196,0,C
5000196,-1,X
5000196,-2,X
5000196,-3,X
5000196,-4,0
5000196,-5,C
5000196,-6,X
5000196,-7,X
5000196,-8,C
5000196,-9,X
5000196,-10,C
5000196,-11,C
5000196,-12,X
5000197,0,X
5000197,-1,C
5000197,-2,0
5000197,-3,C
5000197,-4,C
5000197,-5,C
5000197,-6,2
5000197,-7,C
5000197,-8,X
5000197,-9,X
5000197,-10,C
5000197,-11,X
5000197,-12,C
5000197,-13,X
5000198,0,X
5000198,-1,X
5000198,-2,C
5000198,-3,C
5000198,-4,X
5000198,-5,C
5000198,-6,C
5000198,-7,C
5000198,-8,X
5000198,-9,X
5000198,-10,C
5000198,-11,C
5000198,-12,C
5000198,-13,C
5000198,-14,C
5000198,-15,X
5000198,-16,C
5000198,-17,C
5000198,-18,C
5000198,-19,C
5000198,-20,C
5000199,0,C
5000199,-1,0
5000199,-2,1
5000199,-3,C
5000199,-4,X
5000199,-5,C
5000199,-6,C
5000199,-7,C
5000199,-8,1
5000199,-9,X
5000199,-10,C
5000199,-11,C
5000199,-12,C
5000199,-13,X
5000199,-14,X
5000199,-15,X
5000199,-16,X
5000199,-17,X
5000199,-18,C
5000199,-19,C
5000199,-20,X
5000199,-21,0
5000199,-22,X
5000200,0,C
5000200,-1,X
5000200,-2,C
5000200,-3,C
5000200,-4,X
5000200,-5,X
5000200,-6,X
5000200,-7,C
5000201,0,C
5000201,-1,X
5000201,-2,C
5000201,-3,C
5000201,-4,C
5000201,-5,X
5000201,-6,X
5000201,-7,C
5000201,-8,C
5000201,-9,X
5000201,-10,C
5000201,-11,X
5000201,-12,C
5000201,-13,C
5000201,-14,X
5000201,-15,C
5000201,-16,X
5000202,0,C
5000202,-1,C
5000202,-2,C
5000202,-3,X
5000202,-4,C
5000202,-5,X
5000202,-6,C
5000202,-7,C
5000202,-8,C
5000202,-9,C
5000202,-10,X
5000202,-11,X
5000202,-12,X
5000202,-13,C
5000202,-14,C
5000202,-15,0
5000202,-16,C
5000202,-17,X
5000202,-18,X
5000202,-19,X
5000203,0,X
5000203,-1,X
5000203,-2,1
5000203,-3,C
5000203,-4,X
5000203,-5,C
5000203,-6,X
5000203,-7,C
5000203,-8,X
5000203,-9,0
5000203,-10,X
5000203,-11,0
5000203,-12,0
5000203,-13,C
5000203,-14,X
5000204,0,C
5000204,-1,C
5000204,-2,C
5000204,-3,X
5000204,-4,C
5000204,-5,X
5000204,-6,C
5000204,-7,C
5000204,-8,C
5000204,-9,C
5000204,-10,X
5000204,-11,C
5000204,-12,C
5000205,0,X
5000205,-1,X
5000205,-2,C
5000205,-3,0
5000205,-4,X
5000205,-5,X
5000205,-6,X
5000205,-7,X
5000205,-8,0
5000205,-9,0
5000206,0,X
5000206,-1,X
5000206,-2,C
5000206,-3,X
5000206,-4,X
5000206,-5,C
5000206,-6,C
5000206,-7,X
5000206,-8,X
5000206,-9,X
5000206,-10,X
5000206,-11,C
5000206,-12,C
5000206,-13,X
5000206,-14,X
5000206,-15,X
5000207,0,X
5000207,-1,C
5000207,-2,X
5000207,-3,2
5000207,-4,X
5000207,-5,X
5000207,-6,C
5000207,-7,C
5000207,-8,C
5000207,-9,C
5000207,-10,X
5000207,-11,C
5000207,-12,C
5000207,-13,1
5000207,-14,C
5000207,-15,C
5000207,-16,X
5000207,-17,X
5000207,-18,X
5000207,-19,X
5000207,-20,X
5000207,-21,X
5000207,-22,X
5000208,0,X
5000208,-1,X
5000208,-2,X
5000208,-3,2
5000208,-4,2
5000208,-5,X
5000209,0,C
5000209,-1,C
5000209,-2,X
5000209,-3,C
5000209,-4,X
5000209,-5,C
5000209,-6,C
5000209,-7,X
5000209,-8,X
5000209,-9,X
5000210,0,C
5000210,-1,C
5000210,-2,X
5000210,-3,C
5000210,-4,X
5000210,-5,X
5000210,-6,X
5000210,-7,X
5000210,-8,X
5000210,-9,X
5000211,0,0
5000211,-1,X
5000211,-2,C
5000211,-3,X
5000211,-4,C
